state,text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,is_relevant,id_str,screen_name,retweet_count,favorite_count,coordinates,country,place_full_name,place,randomized_order
,0,0,0,['online classes'],2020-03-25 01:13:05+00:00,1.242620487454384e+18,now with these online classes i REALLY have no motivation https://t.co/NJhpQPba8X,0.0,7.219205277330391e+17,jada_bdg,2.0,2.0,,,,,
,"['drink', 'bar']",0,0,['drink'],2020-06-09 00:34:49+00:00,1.2701523326683996e+18,NEW special Drink menu at Black Market Bar &amp; Grill 5 points rolls out today.💀 #blackmarketbar #specialdrinkmenu… https://t.co/Ow46bqQ5lL,0.0,9.519360872991826e+17,bmb_evilempire,0.0,0.0,"[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]",United States,"Birmingham, AL",city,
,0,['cook'],0,0,2020-05-31 18:39:36+00:00,1.267163838295806e+18,THEY MUST HAVE COOK BEFORE THEY LEFT YESTERDAY IJS @ USA Health University Hospital https://t.co/5WZy8r9Cmp,0.0,1436431490.0,tam_11_tam,0.0,0.0,"[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]",United States,"Mobile, AL",city,
,0,['watch'],0,0,2020-07-09 19:40:22+00:00,1.2813122564924375e+18,@Gucci2Flint They took her sheets away so she don't hang herself. Watch her die from poison smh,0.0,2462048898.0,JusCallMeLani,0.0,0.0,,,,,
,0,['beer'],0,0,2020-05-20 15:24:59+00:00,1.2631285963375698e+18,"Find the singing bush, summon the invisible swordsman, then come grab a can of our second beer available to go on W… https://t.co/onCJBHfKN5",0.0,543513320.0,FairhopeBrewing,0.0,3.0,,,,,
,['fly'],['watch'],0,0,2020-01-29 15:40:16+00:00,1.2225450013700833e+18,@katethegreat27 this is my favorite thing to watch as I fly,0.0,99818789.0,thiccjaccson,0.0,1.0,"[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]",United States,"Austin, TX",city,
,0,['ipa'],0,0,2020-07-11 21:17:44+00:00,1.282061535192535e+18,"FOMO is a thing, so don't wait to try Common Bond Orbital Cloud IPA &amp; Anniversary BBA Crema Stout on tap! Open Satu… https://t.co/Hvf3ROgWOz",0.0,3050627323.0,LoosaBrews,0.0,0.0,"[[-87.626729, 33.098411], [-87.440084, 33.098411], [-87.440084, 33.29479], [-87.626729, 33.29479]]",United States,"Tuscaloosa, AL",city,
,0,0,0,['social distancing'],2020-05-24 01:59:02+00:00,1.2643753207964426e+18,"This is soooo dumb. For anyone confused by @charliekirk11’s insane nonsense, social distancing is not socialism.  https://t.co/EmsluBdPP9",0.0,8.643290643368182e+17,MichaelHansen,0.0,1.0,"[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]",United States,"Birmingham, AL",city,
,0,['watching'],0,0,2020-04-14 18:35:52+00:00,1.2501306674526659e+18,"@tsconiers1 Good Lord, I loved watching Maddux pitch. I don't know if there's a comparable pitcher in the MLB now.",0.0,2775311220.0,dfsnole,0.0,0.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
,0,['wine'],0,0,2020-05-15 17:32:43+00:00,1.2613487989258772e+18,she make me wanna go get a bottle of wine lol https://t.co/zeAwfM64kD,0.0,616838924.0,__ayanna,0.0,2.0,,,,,
,0,['wine'],0,0,2020-04-17 22:37:36+00:00,1.2512786677932524e+18,Should I break out one of the “for special occasion” bottles of wine tonite?,1.0,519747173.0,Crafty_Righty,0.0,0.0,"[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]",United States,"Mobile, AL",city,
,0,['cocktails'],0,0,2020-05-16 20:31:39+00:00,1.2617562202743644e+18,Me currently thanks to @BetaPhi1938 (&amp; these cocktails) 🤧😭 https://t.co/elcZ998TSG,1.0,2195841592.0,JohnThePrez_,0.0,5.0,"[[-93.938883, 32.332455], [-93.679985, 32.332455], [-93.679985, 32.589759], [-93.938883, 32.589759]]",United States,"Shreveport, LA",city,
,0,['cocktails'],0,0,2020-01-23 00:09:09+00:00,1.2201363504160236e+18,@Kahlua @ABSOLUTvodka_US Virgin’s Answer! #Sweepstakes #Kahlua #ABSOLUTVodka #Cocktails,0.0,375334044.0,TitusMcTerry,0.0,1.0,,,,,
,0,['watch'],0,0,2020-01-26 20:16:26+00:00,1.2215273360607764e+18,"Stfu with all this “Y’all wasn’t Kobe fans” MF he was a role model to anybody, even if you didn’t watch sports you… https://t.co/h5B1BOq6np",0.0,1.090305077032702e+18,andre_jalen,0.0,6.0,,,,,
,0,['watching'],0,0,2020-06-09 03:36:41+00:00,1.2701981031828398e+18,my family is watching botched and there’s a transgender woman on it and my dad used her correct pronouns but then c… https://t.co/XjSRRxwPem,0.0,1.0117744143069266e+18,fuckitgolira,0.0,1.0,"[[-85.569969, 32.532449], [-85.413112, 32.532449], [-85.413112, 32.6620408], [-85.569969, 32.6620408]]",United States,"Auburn, AL",city,
,0,['watching'],0,0,2020-02-12 04:45:57+00:00,1.2274537681507901e+18,It’s hilarious watching James Harden complain about bad calls,0.0,259578761.0,CMO_29,0.0,1.0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,
,0,['watched'],0,0,2020-03-12 02:38:50+00:00,1.2379310252102492e+18,@iamnovibrown I watched and it was awesome,0.0,8.455566813209108e+17,Vegetarianbeau2,0.0,0.0,,,,,
,0,"['cook', 'cook']",0,0,2020-03-23 01:19:33+00:00,1.2418973378128527e+18,@bbycamm oh you cook cook?,0.0,834630368.0,irishxpvpi,0.0,1.0,,,,,
,0,"['watch', 'netflix']",0,0,2020-07-03 00:24:25+00:00,1.278847027925975e+18,What to watch on Netflix 🤔🤔 Think I’ll start the next part of Sabrina,1.0,294597600.0,Laydee_Joyce,0.0,0.0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,
,['meetings'],['watch'],0,0,2020-02-08 18:52:47+00:00,1.2262173283098296e+18,@RitaPanahi Taking them to watch democrats town hall meetings,0.0,1007907384.0,cubsfan038,0.0,0.0,,,,,
,0,0,0,['on tik tok'],2020-05-05 02:12:16+00:00,1.2574932820174234e+18,THE AMOUNT OF PPL FROM ALABAMA ON TIK TOK DRIVE ME CRAZY,0.0,348857906.0,_itssarahhhhh,0.0,0.0,,,,,
,0,['watching'],0,0,2020-05-17 08:16:30+00:00,1.2619336016183828e+18,I can’t stop watching it and I can’t stop laughing. https://t.co/PYhxCt6uWH,1.0,1.0567481547276124e+18,leshaunnn,0.0,0.0,,,,,
,0,"['watch', 'netflix']",0,0,2020-05-24 21:27:00+00:00,1.2646692498990408e+18,"@romeodiablos i think you should watch the netflix dub because it’s easy and the quality is good, and if it sparks… https://t.co/nGfOfPRWNY",0.0,8.882326861538673e+17,copkiller1999,0.0,1.0,,,,,
,0,['beer'],0,0,2020-06-22 18:54:30+00:00,1.2751401230096957e+18,Shiggy built like he have a beer after every meal https://t.co/4bTpGW3erm,0.0,455599138.0,__Carter96,0.0,0.0,,,,,
,0,['netflix'],0,0,2020-03-11 13:24:46+00:00,1.2377311926754714e+18,Uncorked | Official Trailer | Netflix https://t.co/xQ8NcFlRvH via @YouTube,0.0,139444104.0,SistrofGregGunn,0.0,0.0,,,,,
,0,['cook'],0,0,2020-04-24 22:13:49+00:00,1.2538093961713582e+18,"@strugglemade105 They passed on Dalvin Cook, they better not pass on Akers, two great backs that ran behind average… https://t.co/N0jipc26jV",0.0,1439144952.0,jeremypope8,0.0,0.0,,,,,
,0,['cook'],0,0,2020-01-11 04:49:14+00:00,1.215858181618e+18,I slick wanna cook some pork chops and macaroni tonight,1.0,25936620.0,Steez_Is_I,0.0,4.0,,,,,
,0,['whiskeys'],0,0,2020-06-16 02:24:57+00:00,1.2727167649174446e+18,"@6OnTheWay Is that good? Wifey and I love Crown, but I'm afraid to try the flavored whiskeys. Flavored vodka I love… https://t.co/fKFllaOa3P",0.0,7.80555214117933e+17,Miamuh58,0.0,1.0,,,,,
,['drink'],0,0,['drink'],2020-06-26 23:31:53+00:00,1.276659477014614e+18,I don’t think I can drink vodka again.  It smells like hand sanitizer now.,0.0,30720294.0,ousax,0.0,3.0,,,,,
,0,['beer'],0,0,2020-04-14 00:55:29+00:00,1.249863815568806e+18,My gma called me to bring her some bud light and I’m on theee way to my baby with her beer ❤️,0.0,327621745.0,Sassy_nShit,0.0,0.0,,,,,
,0,['watch'],0,0,2020-06-13 04:52:05+00:00,1.2716666311488102e+18,"Sadly, i have two: You've Got Mail, and It Could Happen To You. Both are ""must-watch"" for me. #Embarrassing https://t.co/En1jIabTZ0",0.0,466842296.0,BurkettFHS,0.0,0.0,,,,,
,0,0,0,['working remotely'],2020-05-19 23:23:04+00:00,1.2628865222332047e+18,@daddymook88 Working remotely and staring at these computers and my phone are not what's up lol,0.0,307633778.0,GoBigGurlsGo,0.0,0.0,,,,,
,0,['delivering'],0,0,2020-03-03 01:16:41+00:00,1.234648859781075e+18,I wiped ass on pavement earlier in front of a whole neighborhood of people while delivering food,1.0,2753583780.0,karahwilson15,0.0,2.0,,,,,
,0,['watch'],0,0,2020-04-26 18:04:44+00:00,1.2544714876306555e+18,@NoiCantBake you should watch his first Relationship Goals series. It was everything!,0.0,4648919541.0,__shelbee,0.0,3.0,,,,,
,0,['watch'],0,0,2020-06-28 14:14:17+00:00,1.2772439293274767e+18,Should be interesting to watch! https://t.co/EZKiwNJFmS,0.0,4019250082.0,ThadSr16,4.0,9.0,"[[-86.184554, 33.402896], [-86.053472, 33.402896], [-86.053472, 33.4701223], [-86.184554, 33.4701223]]",United States,"Talladega, AL",city,
,0,['beer'],0,0,2020-06-17 00:36:51+00:00,1.273051947650683e+18,High Life in a bottle is the best looking beer.,0.0,239170014.0,GuyFrizzell,0.0,2.0,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,
,0,0,0,['stay at home'],2020-03-18 01:23:02+00:00,1.2400862751028347e+18,I like being at home a lot but being forced to stay at home ain’t the same,0.0,401716247.0,sierratana_,0.0,1.0,,,,,
,0,['watched'],0,0,2020-05-23 00:32:57+00:00,1.2639912711541637e+18,@TravisMayfield Because we only had three channels and one TV!!! We are supper then watched the news.,0.0,1007907384.0,cubsfan038,0.0,0.0,,,,,
,0,['watch'],0,0,2020-05-09 21:07:24+00:00,1.2592285000720302e+18,Reuben was so much fun to watch https://t.co/KfYibZfrgq,0.0,3110171479.0,NCrow23,0.0,2.0,,,,,
,0,['cook'],0,0,2020-05-16 11:07:24+00:00,1.2616142216091116e+18,Can’t wait to get home and cook this pot roast,1.0,269115987.0,iTold_U_ImChris,0.0,2.0,"[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]",United States,"Texas, USA",admin,
,0,['watch'],0,0,2020-07-06 22:45:37+00:00,1.2802717135367864e+18,@rastaflatts you better watch your fucking mouth🤬🤬🤬🤬🤬,0.0,8.882326861538673e+17,copkiller1999,0.0,1.0,"[[-84.576827, 33.6475029], [-84.289385, 33.6475029], [-84.289385, 33.8868859], [-84.576827, 33.8868859]]",United States,"Atlanta, GA",city,
,0,['watching'],0,0,2020-03-04 20:55:31+00:00,1.235307911548752e+18,What an awesome group!  I will so miss watching them play at Auburn.  It’s been a joy.  🧡💙 #wareagle https://t.co/xbAnF9wmxc,0.0,1.2176490734838538e+18,jennaunp12,0.0,1.0,"[[-85.86503, 33.615344], [-85.75944, 33.615344], [-85.75944, 33.74226], [-85.86503, 33.74226]]",United States,"Anniston, AL",city,
,0,0,0,['on facebook'],2020-04-27 15:51:14+00:00,1.254800280778158e+18,Are you ready for a Move of Holy Spirit?  Join @janaalcorn and I on Facebook Live tonight at 6pm from the Jana Alco… https://t.co/FHhswFfxML,0.0,133028016.0,ProphetLaneSitz,0.0,0.0,"[[-86.079043, 33.933091], [-85.934616, 33.933091], [-85.934616, 34.073159], [-86.079043, 34.073159]]",United States,"Gadsden, AL",city,
,0,['delivered'],0,0,2020-03-18 17:44:54+00:00,1.2403333717100626e+18,"@BillyHo_Golf 1. Stock &amp; delivered hospital pharmacy meds
2. Worked baseball camps
3. Taught private baseball/pitch… https://t.co/L5ed4d5VMy",0.0,218559401.0,DrBhrettMcCabe,0.0,0.0,,,,,
,0,['cooking'],0,0,2020-03-26 21:38:55+00:00,1.2432913652677059e+18,@IamMonezzyy A place in your house that involves no phone or WiFi and has a stove and oven for cooking,0.0,3023284135.0,propayne13,0.0,1.0,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin,
,['bar'],['watch'],0,['watch tv'],2020-04-18 13:01:01+00:00,1.2514959521726792e+18,@HistoryLivesDet @wxyzdetroit Much Watch TV back then. A legendary anchor. Controversial. But he set the bar in town. Pun intended.,0.0,15836567.0,PCBSNews19,0.0,2.0,,,,,
,0,0,0,['social distancing'],2020-06-01 12:33:27+00:00,1.2674340804565852e+18,@tylergabriel_ Well there goes social distancing! All this screaming at each other surely spread some more virus. M… https://t.co/GRUyz5GSF4,0.0,8.054693387739136e+17,NewAgeDomes,0.0,0.0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,
,0,['watch'],0,0,2020-01-14 23:21:35+00:00,1.2172252764233933e+18,The only reason why I got @disneyplus was to watch the intros to my childhood shows,1.0,1119794730.0,BoutMyClout,0.0,1.0,,,,,
,0,['watched'],0,0,2020-01-14 05:16:39+00:00,1.216952244555268e+18,We binged and watched the entire season in 2 nights. https://t.co/vkjyJdCcZf,1.0,17094725.0,AsaSoltan,0.0,3.0,,,,,
,0,['watching'],0,0,2020-03-29 22:05:06+00:00,1.2443851176127734e+18,so i just started watching “the game” &amp; melanie piss me off every 2 secs 🤦🏾‍♀️ this bih is too ungrateful,1.0,1.1367824415852298e+18,LonLifeof,0.0,1.0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,
,0,['watched'],0,0,2020-03-30 02:48:27+00:00,1.2444564251929723e+18,@kingbritt Sooooo good. We watched it all in one day.,1.0,17094725.0,AsaSoltan,0.0,2.0,,,,,
,0,['watching'],0,0,2020-06-24 21:14:04+00:00,1.2759000180215808e+18,Me watching YouTubers play the Last of Us 2 .... https://t.co/2ARWzami4y,1.0,1.054942708467413e+18,AAnonimis,0.0,6.0,,,,,
,['conference'],['watched'],0,0,2020-03-05 17:51:10+00:00,1.2356239054040842e+18,@AllenK_81  @ElSKuhn just watched @ewarren press conference and can’t help but have the feeling the nation has made… https://t.co/1PC66qUSm0,1.0,2359796795.0,Jerry5Wiley,0.0,2.0,,,,,
,['drink'],0,0,['drink'],2020-02-23 23:20:21+00:00,1.2317204802114888e+18,Remember to drink at least a half of gallon of water a day. If you don’t like drinking water try and add fruit and… https://t.co/mjZEk7iWmO,0.0,218211407.0,BeneFits4U2win,0.0,0.0,,,,,
,0,['watch'],0,0,2020-06-18 05:00:00+00:00,1.273480560653095e+18,i hate when i finish a series i want to watch more!,0.0,8.882326861538673e+17,copkiller1999,0.0,4.0,,,,,
,0,['watching'],0,0,2020-03-24 00:50:28+00:00,1.2422524064879903e+18,remember when we all thought we would be watching the ncaa tournament with no fans in the stadiums ha ha how young and naive were we,0.0,1666200720.0,_baconandmegs,0.0,7.0,"[[-87.626729, 33.098411], [-87.440084, 33.098411], [-87.440084, 33.29479], [-87.626729, 33.29479]]",United States,"Tuscaloosa, AL",city,
,0,['rum'],0,0,2020-06-30 20:57:59+00:00,1.278070299687297e+18,@gordon_white RSPM = Rum Schnapps Punch Mezcal.,0.0,30038832.0,LilithsPriest,0.0,0.0,,,,,
,['drinking'],"['ipa', 'ipa']",0,0,2020-03-29 20:06:46+00:00,1.2443553392538788e+18,All time favorite DBL IPA!! - Drinking a Snake Handler Double IPA by @GPBrewing @ Untappd At Home  — https://t.co/4HLXXUoMdp,1.0,707025591.0,mcw1970,0.0,0.0,"[[-84.3219475, 33.752879], [-75.40012, 33.752879], [-75.40012, 36.588118], [-84.3219475, 36.588118]]",United States,"North Carolina, USA",admin,
,0,['baking'],0,0,2020-04-14 03:44:47+00:00,1.2499064213674394e+18,I’m baking a pie for the first time ever! (apple),1.0,208315979.0,hannahhph,0.0,6.0,,,,,
,['drink'],0,0,['drink'],2020-04-27 23:38:49+00:00,1.2549179494098944e+18,@JoanneGraves63 @seanhannity Drink it stupid,0.0,1.1649880976643645e+18,JrSowder,0.0,0.0,,,,,
,0,['watching'],0,0,2020-03-12 02:22:37+00:00,1.2379269434016195e+18,How is this my first time watching #GoodFellas holy cow what a movie,1.0,106603925.0,Oscar95__,0.0,0.0,,,,,
,0,['watch'],['go out'],0,2020-04-15 02:45:59+00:00,1.250254009916625e+18,"@TravisRockhold @RowdyGaines @MichaelPhelps It's why during the Olympics, I go out my way to watch swimming. They'r… https://t.co/NvtCp6XTOu",0.0,1099228068.0,JPattersonTV,0.0,1.0,,,,,
,['delivery'],['delivery'],0,0,2020-05-05 14:09:31+00:00,1.257673783802028e+18,"So excited to partner with @GrubSouth to offer free Delivery from Rhythm on Monroe at @VonBraunCenter! 

Code: monr… https://t.co/uZadvMhhcq",0.0,544645110.0,Go2HuntsvilleAL,2.0,4.0,,,,,
,0,['playstation'],0,0,2020-03-22 00:43:49+00:00,1.241525958936576e+18,@beingbecks78 @FSUmanager Is it only on PlayStation?,0.0,2421387424.0,IamBRowe,0.0,0.0,,,,,
,0,['watch'],0,0,2020-05-01 11:43:46+00:00,1.2561875540151255e+18,"@amydabbs I didn’t watch last night’s episode, but the wig is questionable.",0.0,173890331.0,CassMickens,0.0,0.0,"[[-86.912935, 33.294784], [-86.607247, 33.294784], [-86.607247, 33.476326], [-86.912935, 33.476326]]",United States,"Hoover, AL",city,
,0,['watching'],0,0,2020-04-21 00:10:45+00:00,1.2523892721847378e+18,@ANYoutube hi. Been watching your youtube videos.  Love them.,0.0,1.0181869719178363e+18,Tonyatlalamba,0.0,0.0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,
,0,['watching'],0,0,2020-04-05 01:56:56+00:00,1.246617787272958e+18,At home watching family feud..this is what life has come to ☹️,1.0,1.1569532595899392e+18,k_snatched,0.0,0.0,"[[-86.412593, 32.449263], [-86.333698, 32.449263], [-86.333698, 32.590296], [-86.412593, 32.590296]]",United States,"Millbrook, AL",city,
,0,['watch'],0,0,2020-04-21 01:28:46+00:00,1.2524089068122563e+18,@PatrickCoogan32 @MattMoscona That 96 team was so awesome to watch - you had players that fought so hard to achieve… https://t.co/KcQOoqj6Sc,0.0,218559401.0,DrBhrettMcCabe,0.0,3.0,,,,,
,['golf'],['watching'],0,0,2020-07-08 23:09:02+00:00,1.2810023813380833e+18,"@TylerHead18 Thanks, Tyler! Looking forward to napping with her while watching golf and NASCAR on a Sunday",0.0,34986753.0,dayneyoung,0.0,1.0,"[[-83.619886, 33.9518965], [-83.5753995, 33.9518965], [-83.5753995, 33.9812584], [-83.619886, 33.9812584]]",United States,"Statham, GA",city,
,0,['watching'],0,0,2020-05-01 06:25:22+00:00,1.2561074252429394e+18,the only word I understand if this German shoe Im watching: Zeit 💅🏼,0.0,1494245605.0,geauxginaa,0.0,0.0,"[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]",United States,"New Orleans, LA",city,
,0,['bake'],0,0,2020-01-12 13:48:52+00:00,1.2163563709891666e+18,Wake and bake to get rid of this headache,0.0,797521741.0,playboi_kiki,0.0,3.0,,,,,
,0,['facetime'],0,0,2020-04-16 22:16:02+00:00,1.250910850422059e+18,Im always taking pictures of whoever on FaceTime,0.0,8.262250636995625e+17,QveenSawse,0.0,1.0,,,,,
,0,['watching'],0,0,2020-05-27 20:42:19+00:00,1.265745171267928e+18,MOOD after watching the video! https://t.co/tXt42vm4Dh,0.0,2867323035.0,Coach_E_Davis,1.0,4.0,"[[-90.92885, 32.223388], [-90.821771, 32.223388], [-90.821771, 32.392365], [-90.92885, 32.392365]]",United States,"Vicksburg, MS",city,
,0,0,0,['online courses'],2020-03-12 05:23:42+00:00,1.2379725132646728e+18,"Transferring to all online courses is not the move... 

1. All students don’t have computer or WiFi access
2. Some… https://t.co/XGAUUu7K95",0.0,2233120496.0,daiimichelle,33.0,76.0,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,
,0,['watching'],0,0,2020-04-05 22:17:23+00:00,1.246924923563651e+18,Man these last three days my wife had me watching this BET Show “Sistas”.... Damn I’m Sistas on out now 😩🤦🏾‍♂️🤷🏾‍♂️,0.0,78522270.0,21primetyme,0.0,0.0,,,,,
,0,['watching'],0,0,2020-05-25 16:06:27+00:00,1.2649509706451763e+18,"The romance plot gets decent development. After watching this, I can see how this series could have inspired Yu-Gi-… https://t.co/FZ6JUbBgLn",0.0,544235695.0,Donjobo,0.0,0.0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,
,0,['cook'],0,0,2020-05-06 01:21:11+00:00,1.2578428163838853e+18,I wanna cook some tacos but don’t feel like going to Walmart,0.0,174846415.0,ItsAhKayeThing,0.0,0.0,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,
,['games'],0,0,['playing video games'],2020-03-22 14:57:14+00:00,1.2417407273375662e+18,@ashrpash It did not happen. Husband stayed up drunk playing video games 😞,1.0,8.25912038341886e+17,MobtownK,0.0,0.0,,,,,
,0,['watch'],0,0,2020-04-06 20:35:59+00:00,1.247261794109993e+18,@ClayTravis It’s going to crash big time watch,0.0,830004157.0,Stepdaddybrian,0.0,3.0,,,,,
,0,['watch'],0,0,2020-04-10 19:22:54+00:00,1.248692955403223e+18,You know you’re old when you find yourself googling “who is carol baskin?” 🤷🏼‍♀️ But now I guess I should watch Tiger King.,0.0,1223226260.0,MirandaRN_18,0.0,1.0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,
,0,['watching'],0,0,2020-04-28 00:02:33+00:00,1.2549239250809815e+18,@HailStateBB @jakemangum15 Sitting in section 115 with @DettwillerLisa  watching history being made,0.0,440556312.0,dttwllr,0.0,3.0,,,,,
,['office'],['cleaning'],0,0,2020-01-02 22:49:34+00:00,1.2128685661832684e+18,"Happy New Year from Office Pride of Huntsville!

Office Pride of Huntsville - Commercial Cleaning Services
“Our Val… https://t.co/IxmPKbemo1",0.0,3443107036.0,inHamptonCove,0.0,5.0,,,,,
,0,['cook'],0,0,2020-02-13 01:25:51+00:00,1.2277657952052183e+18,Timbs Can Cook Catering! https://t.co/lD2mZM37m8,0.0,184628404.0,TimbsCanCook,0.0,0.0,,,,,
,0,['beer'],0,0,2020-02-04 17:31:33+00:00,1.2247473347367772e+18,"just thinking about how many people have “god is great, beer is good, and people are crazy” tattooed on themselves",0.0,141829948.0,chrisdadguy,0.0,3.0,,,,,
,0,"['cooking', 'baked']",0,0,2020-03-09 20:35:04+00:00,1.23711470538428e+18,"I'm cooking something today, baked Chicken, Zucchini &amp; squash, rolls &amp; asparagus.",1.0,76199034.0,Kendrology_,0.0,0.0,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,
,0,['watching'],0,0,2020-01-01 19:12:55+00:00,1.2124516567654973e+18,I been binge watching #YouNetflix all day didn’t know it was this good joe Goldberg cray cray,1.0,2882640890.0,duwop322,0.0,0.0,,,,,
,0,0,0,['online classes'],2020-03-17 05:28:22+00:00,1.239785628486832e+18,"Already can’t do online classes, mom keep asking me to do child labor 😐",0.0,2269783958.0,richhbum,0.0,1.0,,,,,
,['drink'],0,0,['drink'],2020-03-19 01:28:04+00:00,1.2404499285577073e+18,Tf goin on in Atlanta on a Wednesday want to drink sum,0.0,1.1566822332285133e+18,RashardDavis5,0.0,0.0,"[[-84.7948142, 33.688539], [-84.6335097, 33.688539], [-84.6335097, 33.784073], [-84.7948142, 33.784073]]",United States,"Douglasville, GA",city,
,0,['watch'],0,0,2020-03-04 01:49:28+00:00,1.2350194996377969e+18,"@seanhannity It's been a long time coming. America get ready, Trump will be history in November. Hide and watch",0.0,439015694.0,SandyButler1969,0.0,1.0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,
,0,['watching'],0,0,2020-03-12 20:51:36+00:00,1.2382060300493947e+18,Know what's fun? Watching a 120 lb female athlete back squat 225 with relative ease https://t.co/XV4t08O93z,0.0,478867611.0,BrandonHerring0,7.0,144.0,"[[-86.5929169692221, 33.662168902146746], [-86.5929169692221, 33.662168902146746], [-86.5929169692221, 33.662168902146746], [-86.5929169692221, 33.662168902146746]]",United States,HTHS Field House,poi,
,0,['netflix'],0,0,2020-04-11 17:53:37+00:00,1.2490328733085e+18,@Keev_N_Play Check out Ozark on Netflix if you haven’t,0.0,73179146.0,Casanovalove,0.0,1.0,,,,,
,0,0,0,['on facebook'],2020-01-07 19:11:52+00:00,1.214625716928688e+18,Now why yall aint leave this on Facebook where it belonged 😭😭😭 https://t.co/VWJhnQ9jcX,0.0,1.1060733268778516e+18,Bentleygt__,0.0,2.0,,,,,
,0,['watching'],0,0,2020-04-08 00:52:04+00:00,1.24768862597589e+18,"After watching “The Greatest Showman” last night I was in a movie musical mood and so I went to my favorite one, “A… https://t.co/Db9dHHzKSV",1.0,183720571.0,CoachJim1024,0.0,1.0,,,,,
,0,['twitch'],0,0,2020-06-18 11:57:53+00:00,1.273585723967447e+18,"Need 42 more follows on my twitch to complete that challenge to become affiliated. Love me pls
https://t.co/Z6mxIATSdH",0.0,937679316.0,PumaNRGG,1.0,2.0,,,,,
,['drink'],['watching'],0,['drink'],2020-05-28 20:09:55+00:00,1.2660994017155932e+18,🌤️A great day for a cool drink outside in Tuscaloosa!  Lots of fair-weather cumulus out there--we'll be watching fo… https://t.co/VFwBLH5vSB,0.0,7.402678078883185e+17,GriffinHardyWX,0.0,0.0,,,,,
,0,['watch'],0,0,2020-05-19 04:18:38+00:00,1.2625985138059837e+18,"@w_terrence Can I purposely watch her die and take the money? Or not take the money, burn her husband's money, and… https://t.co/h0ZooaWTML",0.0,2280275852.0,PhillipMullinea,0.0,0.0,,,,,
,0,['watch'],0,0,2020-01-19 22:21:32+00:00,1.2190221036782756e+18,My bf changed his whole work shift to stay home &amp; watch Tatum during the day while I work. I’m not ready for her to go to day care yet 😅😩,1.0,1431525422.0,akeilahthesinga,0.0,0.0,"[[-86.84954, 33.414818], [-86.762633, 33.414818], [-86.762633, 33.488982], [-86.84954, 33.488982]]",United States,"Homewood, AL",city,
