text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,id_str,screen_name,coordinates,country,place_full_name,place,retweet_count,favorite_count
0,0,0,['social distancing'],2020-03-29 16:35:00+00:00,1244302046838259713,@seanpaune At least he’s social distancing,15147009,SouthernConLady,,,,,0,0
0,['watch'],0,0,2020-06-01 04:21:07+00:00,1267310183593775105,"no cap, them Anonymous videos kinda scary to me 😕 I can’t even watch em",616838924,__ayanna,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,0,2
0,0,0,['social media'],2020-03-24 20:33:14+00:00,1242550059058761735,@SethMacFarlane Republicans say up Democrats say down. They don’t agree on shit. And everyone on social media puts their two cents in.,37074752,frankie_g2k5,"[[-85.515405, 31.130472], [-85.334617, 31.130472], [-85.334617, 31.33397], [-85.515405, 31.33397]]",United States,"Dothan, AL",city,0,0
0,['watch'],0,0,2020-06-13 22:57:50+00:00,1271939866574688258,the nicest video you will watch today https://t.co/zYmFmrFa22,888232686153867264,copkiller1999,,,,,1,12
0,['watch'],0,0,2020-03-08 00:50:15+00:00,1236454147437875200,@CecilHurt @TideSports Hate that we lost but I do think the program has been exciting to watch this year.,1172508775326130176,DanielL54881440,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,1
0,['ps4'],0,0,2020-03-26 21:10:22+00:00,1243284182962450434,@ScooterGaming PS4,259578761,CMO_29,"[[-86.713173, 33.417914], [-86.6619267, 33.417914], [-86.6619267, 33.453999], [-86.713173, 33.453999]]",United States,"Brook Highland, AL",city,0,0
0,['watched'],0,0,2020-06-05 17:52:17+00:00,1268963871840223233,@MikeGalok @AirShoTDG @kayyybearxo It is but fortunately for me I have watched friends and family of young men of c… https://t.co/CfJGpdwtCy,1707065454,ichibanshark,,,,,0,0
0,['watching'],0,0,2020-06-07 05:45:12+00:00,1269505671118172160,Up watching US with bae. This is some weirdo stuff...,1320236185,Ciara_Cole18,"[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]",United States,"New Orleans, LA",city,0,0
['drink'],['wine'],0,['drink'],2020-03-29 06:24:32+00:00,1244148418223751174,I drink like 2-3 Jack Daniel wine coolers a day.,35528139,JustMAURii,"[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]",United States,"Birmingham, AL",city,0,0
['drink'],0,0,['drink'],2020-06-22 17:15:26+00:00,1275115188635799553,@Chvse_Chase My egg nog drink in December,1001036976,sirspriggsalot,,,,,0,0
0,['cooked'],0,0,2020-05-28 13:49:21+00:00,1266003630093750273,I sure wish he woulda said somn cause I sholl wouldn’t have cooked.,37699613,tinathagreat,,,,,0,0
0,['watch'],0,0,2020-02-12 23:02:16+00:00,1227729661439946754,5 PM: Live tracking strong storms as they approach the state line.  Severe T-storm Watch in effect until midnight t… https://t.co/j4C0RkZUPL,740267807888318464,GriffinHardyWX,,,,,1,3
['game'],['watch'],0,0,2020-01-28 02:35:55+00:00,1221985225842008071,"#LakersNation it's sad to watch this game because it's Kobe but also sad at how sorry this team was, like damn we w… https://t.co/IuIAWf0L8I",170148722,iTweetBrando,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin,0,0
0,['beer'],0,0,2020-02-14 14:03:48+00:00,1228318929728286720,Roses are red. Violets are blue. Beer costs less than dinner for two. Come hang tonight with @alextrieslife at RCCB… https://t.co/xGPZlER5kc,940323842165301248,rccbhsv,"[[-86.7663718, 34.7476501], [-86.7663718, 34.7476501], [-86.7663718, 34.7476501], [-86.7663718, 34.7476501]]",United States,Rocket City Craft Beer,poi,0,1
0,['watch'],0,0,2020-05-01 22:16:42+00:00,1256346836442505216,I think I’m the only person that watch the show Devious Maids lol,1156953259589939200,k_snatched,"[[-84.597615, 33.542538], [-84.485509, 33.542538], [-84.485509, 33.633988], [-84.597615, 33.633988]]",United States,"Union City, GA",city,0,0
0,['watched'],0,0,2020-05-26 05:58:59+00:00,1265160482278776834,@GabbeBabe My roomie recommended this one too me since I had t watched anime since high school cowboy bebop was my fav,17079292,KarasxLuthor,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,0,0
0,['watch'],0,0,2020-06-17 14:56:28+00:00,1273268277800730625,"@SamD702 @DukestheScoop Yep, Gus came to Leighton, Al (Ozzie Newsome Alma mater) the next night to watch KJ after t… https://t.co/bdEfO56AqG",2847961981,UnoitsAUme,,,,,0,1
0,0,0,['social media'],2020-06-22 01:50:19+00:00,1274882375973912576,Disregard any old head who says tv is a bigger platform than social media cause thats just not true,498251013,Petecertified,,,,,0,1
0,['ps4'],0,0,2020-06-21 11:27:06+00:00,1274665143297888256,@HazzadorGamin @LordAddictILP @3MGLIVE GOW is dead to me but Spider-Man PS4 has grown on me,165682247,shisnoelite,,,,,0,1
0,['watching'],0,0,2020-06-10 15:09:12+00:00,1270734769593122817,@Stack4Stack850 Pierre I know you ain’t out here exciting about watching this bush league soccer bro ... Premier le… https://t.co/KEotbDasty,991480933768409088,Notorious_BSW,"[[-87.247666, 30.4796092], [-87.158257, 30.4796092], [-87.158257, 30.562505], [-87.247666, 30.562505]]",United States,"Ferry Pass, FL",city,0,0
0,['watch'],0,0,2020-04-28 01:36:47+00:00,1254947640288165895,@thebaldiec What scary movie you finna watch ?,3351560261,jdeshaee,"[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]",United States,"Houston, TX",city,0,0
0,0,0,['social media'],2020-04-20 02:31:10+00:00,1252062220625698817,Kinda very satisfying that social media has allowed ignorant assholes to actually have consequences for their ignor… https://t.co/fppaiR3KKA,580870680,ashleyy_magee,"[[-85.43922, 32.585133], [-85.3317738, 32.585133], [-85.3317738, 32.687659], [-85.43922, 32.687659]]",United States,"Opelika, AL",city,0,5
0,"['playstation', 'xbox', 'playstation', 'playstation']",0,0,2020-03-22 04:33:39+00:00,1241583799311482880,@spicer I just loved PlayStation since I was a kid I had both Xbox and PlayStation all gens and PlayStation just al… https://t.co/NqHHQHgopP,3038682151,Devinkemp5,,,,,0,0
0,['watch'],0,0,2020-07-01 21:47:04+00:00,1278445038960287748,#SPC issues MCD 1074 concerning SEVERE POTENTIAL [watch prob: 20%]: SOUTHWESTERN TENNESSEE AND NORTHERN MISSISSIPPI https://t.co/Q6FxzPWS5q,34939971,iembot_bmx,,,,,0,0
0,0,0,['stay in'],2020-07-03 13:45:01+00:00,1279048504875249667,#Carpool #Sharjah -&gt; #Dubai #DubaiAirportFreeZone I stay in Sharjah and work in DAFZA. I need a regular car pooling… https://t.co/0PQBrxOKij,87188071,carpoolworld,"[[55.0091271, 24.7328863], [56.3816989, 24.7328863], [56.3816989, 25.8997649], [55.0091271, 25.8997649]]",United Arab Emirates,"Sharjah, United Arab Emirates",admin,0,0
0,0,0,['stay in'],2020-06-06 23:51:09+00:00,1269416569626656775,"What happens in Vegas, wont stay in Vegas. https://t.co/9I1c0oYB8X",19788419,HarlowStahl,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
0,['clean'],0,0,2020-03-22 21:28:03+00:00,1241839079202922497,I swear idk who told me to get a white car. I love my bmw tho 😒 I just hate keeping it clean,94215890,_astoldbytimiya,,,,,0,0
0,0,0,['on tiktok'],2020-03-20 19:44:51+00:00,1241088333297733635,"@caseyfangg @ali_stirl @katsayskill on tiktok, let's be friends!",126166367,KatSaysKill,,,,,0,0
0,0,0,['social media'],2020-01-09 16:15:28+00:00,1215306102771998722,We're answering your social media questions over on our blog! 📱 Check out how you can get started on social for you… https://t.co/qefxKREANI,64134337,KaushalKakadia,,,,,0,0
0,['watched'],0,0,2020-03-01 22:07:38+00:00,1234238895266705408,I'm sitting up here lmao at this damn video of @Oprah falling. I done watched it about 50 times. https://t.co/t0L56EyBiX,278708933,rogersdat13c,"[[-71.907259, 41.095834], [-71.088567, 41.095834], [-71.088567, 42.018808], [-71.907259, 42.018808]]",United States,"Rhode Island, USA",admin,0,0
0,['xbox'],0,0,2020-03-18 16:09:49+00:00,1240309441255354370,My mom thought I was stupid for buying a new Xbox as soon as my old one kicked the bucket but who’s laughing now Ti… https://t.co/P8HBlrqN4E,244063206,ZachFromZippys,,,,,0,17
0,['watch'],0,0,2020-04-05 13:41:13+00:00,1246795028317573120,@jbmorton21 He watch?,216577556,Yaeger_Matt,,,,,0,1
0,['wine'],0,0,2020-05-08 02:59:30+00:00,1258592334171832326,@BeautyQueen__A The cup comes with the wine boxes. I was driving so I couldn’t really write everything. I did a col… https://t.co/pEDPGyVRdc,35528139,JustMAURii,,,,,0,0
0,['watching'],0,0,2020-04-08 10:56:33+00:00,1247840749573595137,Something about this video won’t let me stop watching it 🥴 https://t.co/W3iIXX0pf8,452485874,__alleyKAT,"[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]",United States,"Mobile, AL",city,0,0
0,['xbox'],0,0,2020-03-30 00:15:19+00:00,1244417890725638147,"The hit detection and no lag is spot on today for xbox, what ever you did, do more often @InfinityWard https://t.co/beeaHkRgm0",2872459159,GrandpaKiltYou,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,6
0,['cook'],0,0,2020-06-13 02:03:30+00:00,1271624202676813826,"@bayoubabylon I cook it a few times a week, and so far have refused to buy a rice cooker.
What is rice dressing. It sounds divine.",825912038341885952,MobtownK,,,,,0,1
0,['facetime'],0,0,2020-04-11 20:39:07+00:00,1249074523070218241,@H_Ta_The My 10 year olds have been reading and doing school work and facetime-ing with friends (when they’re not p… https://t.co/ieI1nk5tdC,141829948,chrisdadguy,,,,,0,1
0,['watching'],0,0,2020-03-23 14:44:01+00:00,1242099789703020546,@thedjsunflower I started watching it but didn’t pay it much attention. Keep saying imma try it again,294597600,Laydee_Joyce,,,,,0,1
0,['cook'],0,0,2020-04-23 17:19:13+00:00,1253372870396428290,The gag is I can cook my own food 💁🏽‍♂️ https://t.co/9drwlOq9oT,25936620,Steez_Is_I,"[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]",United States,"Montgomery, AL",city,0,0
['drink'],0,0,['drink'],2020-03-25 17:16:34+00:00,1242862956355956743,@bobby1658 Of course! Corona is the choice of drink in these times,259552150,Kyle_WPMI,"[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]",United States,"Mobile, AL",city,0,1
0,"['watch', 'twitch', 'twitch']",0,0,2020-04-19 00:58:57+00:00,1251676627697840128,Now playing Fist of the North Star:  Ken's Rage (PS3)- watch on twitch https://t.co/9wkPlcYUry  #twitch,1075173421,Feinsanity,,,,,0,0
0,0,0,['social distancing'],2020-03-31 20:18:21+00:00,1245083028776464384,@kaitlynmince Social distancing lol I was trying to be funny lmao,2753583780,karahwilson15,,,,,0,0
0,['cooking'],0,0,2020-04-10 22:01:11+00:00,1248732786254544896,Wonder what’s cooking 🥘 https://t.co/e0NPg5klAL,247653423,shotzbyjayy,"[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]",United States,"Houston, TX",city,1,1
0,['watching'],0,0,2020-04-20 02:50:30+00:00,1252067086907703296,I hope all the lebron meat riders are watching this work of art,4815741082,LPFPat,,,,,0,2
0,['snapchat'],0,0,2020-06-25 13:13:08+00:00,1276141376263147521,I really jus want a Twitter and instagram. Facebook and Snapchat can get the fuck on,936651530647818240,LLMaDukes,,,,,3,1
0,['watches'],0,0,2020-06-06 03:19:54+00:00,1269106715615801345,"they all drive foreigns and have rolex watches, stefan has a custom made studio at his mansion located in the same… https://t.co/Qgvnrx6CrX",888232686153867264,copkiller1999,"[[-81.188663, 31.922596], [-81.03057, 31.922596], [-81.03057, 32.111973], [-81.188663, 32.111973]]",United States,"Savannah, GA",city,0,6
0,['watching'],0,0,2020-04-15 12:47:11+00:00,1250405309161619457,This is how I feel every night watching Tv. https://t.co/Damb3iCeGj,149136876,Coachbufkin,"[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]",United States,"Birmingham, AL",city,0,0
0,['watch'],0,0,2020-05-02 02:46:36+00:00,1256414761803227138,@CBSNews That's because nobody wants to watch a bunch of women play soccer.....or any other sport. Men's sports pay… https://t.co/HDtevAS1k3,785584115835822080,JRD48275,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,20
0,['clean'],0,0,2020-03-05 02:05:02+00:00,1235385804438020097,"“You don’t have to be clean to approach Him. She touched Him, unclean, but after He touched her, she became clean.… https://t.co/rhBXZJGBtT",1531494733,mtcfaithchurch,,,,,1,1
0,0,0,['social media'],2020-03-23 01:55:57+00:00,1241906497354960897,I hate a on social media mf but can’t text back,1015607347366985728,__alexisleeann,,,,,4,13
0,['watch'],0,0,2020-06-16 23:41:08+00:00,1273037925748482050,"Warren Buffet arguably is the greatest investor ever, for the full video go watch on the Money Planes Instagram!

F… https://t.co/Qn8Y8ifeTs",3282017396,LionModeNando,,,,,0,0
0,['watched'],0,0,2020-06-30 20:27:55+00:00,1278062734383423496,Am I the only one that’s never watched a episode of Insecure ?,1166439356,__thatguyty,"[[-90.135782, 34.994192], [-89.708276, 34.994192], [-89.708276, 35.2728491], [-90.135782, 35.2728491]]",United States,"Memphis, TN",city,1,5
0,0,0,['on twitter'],2020-04-29 00:56:57+00:00,1255300002768920577,"@kimberlyfoulk @DanAndShay KIM!! Haha hi, I know I haven’t been on twitter in a hot minute. All I do is work, sleep, and sleep some more.",2750586513,DanXIXShay,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin,0,3
0,['watch'],0,0,2020-03-12 16:56:15+00:00,1238146800764309506,"True capitalist can make money from anything, watch Elon musk @ Tesla making solar panel roof tiles 🙏🌞😁 https://t.co/g8rqVwQHtz",15423718,AmiV2,,,,,0,0
0,['watch'],0,0,2020-04-27 12:50:32+00:00,1254754806713012230,"@mloper97 Man the disrespect is so crazy. The more they watch MJ, the more they are trying to hop on Bron’s dick. J… https://t.co/rFSdnfqvcC",41736661,ICSully,,,,,0,0
0,['watching'],0,0,2020-03-28 01:11:23+00:00,1243707220841443334,@bailey_hemphill @NCAA U go Bailey...miss watching you ladies this year....RTR,2978472850,bhardy73,,,,,0,1
0,['watch'],0,0,2020-06-17 20:41:30+00:00,1273355110635261962,"Haven’t seen #SupermanRedSon yet? In the US, you can watch it on @TheDCUniverse starting today! And after, listen t… https://t.co/x8wu7nrAop",852128096,ScottDC27,"[[-86.831239, 33.398161], [-86.6510773, 33.398161], [-86.6510773, 33.50444], [-86.831239, 33.50444]]",United States,"Vestavia Hills, AL",city,12,33
0,['watching'],0,0,2020-06-28 16:37:42+00:00,1277280022592655361,"@the_resistor @realDonaldTrump @robertjeffress @VP Ha...funny watching you wackos triggered ..pence, Trump, GOP... Live in your head",3081543629,jeffhendrix53,,,,,0,0
0,['facetime'],0,0,2020-04-12 14:51:43+00:00,1249349482887741440,You are always on parade...especially with the advent of Facetime.,142784301,MikeWhite29,,,,,0,1
0,['watching'],0,0,2020-04-06 15:01:04+00:00,1247177508547710982,"Ya know.....watching most of Mobile take this shelter in place seriously, makes me mad it was not done sooner.",246571705,SuzyQ1745,"[[-88.180728, 30.719003], [-88.0619477, 30.719003], [-88.0619477, 30.803025], [-88.180728, 30.803025]]",United States,"Prichard, AL",city,0,2
0,"['watch', 'ipa']",0,['binge watch'],2020-03-28 19:31:24+00:00,1243984048978038784,"Hang Loose, Lay Low &amp; binge watch that show with tigers in it! 6pks of Monday Night Lay Low IPA are available togo!… https://t.co/tVgghOlA8H",3050627323,LoosaBrews,"[[-87.626729, 33.098411], [-87.440084, 33.098411], [-87.440084, 33.29479], [-87.626729, 33.29479]]",United States,"Tuscaloosa, AL",city,0,0
0,['deliver'],0,0,2020-01-24 23:51:30+00:00,1220856682940653570,to work with us and deliver the 20 foot trialer to the agreed upon location.,2224022526,steburnh,,,,,0,0
0,['watch'],0,0,2020-01-01 01:09:15+00:00,1212178942368649216,"@FindingLysergic @DanAndShay Sadly I don’t think I’m able to watch it this year, but I’ll try",2750586513,DanXIXShay,,,,,0,1
0,['watch'],0,['binge watch'],2020-03-06 23:49:20+00:00,1236076428904542214,Me as I currently binge watch The Real Housewives of Atlanta https://t.co/ujDt22ltdN,299902843,_sincerelymonae,"[[-91.057114, 30.323548], [-90.968964, 30.323548], [-90.968964, 30.393894], [-91.057114, 30.393894]]",United States,"Old Jefferson, LA",city,0,1
0,['watching'],0,0,2020-01-05 21:47:16+00:00,1213940049877835776,This show is so dumb. What can’t I stop watching? #YouNetflix https://t.co/GKYnQYAJ4j,3351911,stephsmith,,,,,0,0
0,0,0,['on facebook'],2020-05-21 22:12:38+00:00,1263593570700681216,@sciencepittstop @NicholasFerroni And the one on Facebook misspelled guidelines 🤦🏻‍♀️. I was saddened by how many k… https://t.co/k50u6znJL5,4004635655,theatre271,"[[-85.896673, 31.283873], [-85.777968, 31.283873], [-85.777968, 31.386312], [-85.896673, 31.386312]]",United States,"Enterprise, AL",city,0,6
['game'],['xbox'],0,0,2020-05-26 07:56:15+00:00,1265189993431085061,@GamerGeeksTodd Actually I don’t expect any better from the media. Any Xbox game immediately loses 5 to 10 points j… https://t.co/mOBX5GrkD0,165682247,shisnoelite,,,,,0,7
0,['watch'],0,0,2020-04-21 05:58:47+00:00,1252476859729809410,"Everybody PLEASE watch this &amp; RT... let’s get our @MLB &amp; @MiLB back by the 4th of July! 🇺🇸 
#coronavirus is a scam… https://t.co/Lp0vc9aCgl",41677388,EBRINDLEY,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
0,0,0,['social media'],2020-06-23 01:31:10+00:00,1275239946287296512,Twitter gon always be my social media app https://t.co/xRS39ULHPG,1189466071964815360,DreddyTatted,,,,,0,1
['drink'],['wine'],0,['drink'],2020-03-27 16:00:03+00:00,1243568476624687105,In non-covid news. Pretty sure I will never drink wine again.,825912038341885952,MobtownK,"[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]",United States,"Mobile, AL",city,0,3
0,['watch'],0,0,2020-02-03 13:29:44+00:00,1224324090753843200,You be amazed at how many people      #watch  you   and    your  every move shit creepy lowkey 🥴,265011091,obeyteejayy,,,,,0,0
0,['cooking'],0,0,2020-05-16 20:06:16+00:00,1261749829799157760,@JReneex U be cooking it don't u boo https://t.co/sNljg9XlaZ,4365729689,ElChrizChapo,"[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]",United States,"Birmingham, AL",city,0,1
0,['watch'],0,0,2020-04-14 00:35:28+00:00,1249858778134126597,@SuzieQ4028 The ones who didnt watch it 🤣,825912038341885952,MobtownK,"[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]",United States,"Mobile, AL",city,0,1
0,['cook'],0,0,2020-05-20 11:36:55+00:00,1263071199560523777,"SIGNIFICANT WEATHER ADVISORY FOR COOK, NORTHWESTERN BERRIEN, NORTHERN COLQUITT, SOUTHERN TIFT AND SOUTHERN WORTH CO… https://t.co/iRW2JI6bkT",34940148,iembot_tae,,,,,0,0
['practicing'],0,0,['social distancing'],2020-03-30 20:46:18+00:00,1244727674091814915,.@alabamapower practicing safe social distancing during coronavirus pandemic https://t.co/XK2N9lTdAe,872854858751238144,JordanCBS42,,,,,0,0
0,['cooked'],0,0,2020-06-03 03:16:50+00:00,1268018780657065987,y’all ever been feeding your kid before you even eat what you cooked &amp; you get a lil taste &amp; realize the reason why… https://t.co/ajmhRk49iT,58349738,preslismalls,,,,,0,0
0,['watch'],0,0,2020-04-17 18:58:21+00:00,1251223490016849920,There are so many electric players I’m excited to watch this CFB season not just from the 2021 class but from the 2… https://t.co/9hGj0QLFXH,3466835413,JakeSirkus,,,,,0,2
0,['cook'],0,0,2020-02-21 14:14:16+00:00,1230858276893548544,"I wanna cook some stuffed salmon, red mashed potatoes &amp; greenbeans 😋😋",76199034,Kendrology_,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,1
['drink'],0,0,['drink'],2020-03-11 14:13:52+00:00,1237743548633620480,@TheRealCruzOx @R0bGr4dy @jrwarburton13 You’ll be wishing this when I out drink you,315366993,joshclackler,"[[-86.912935, 33.294784], [-86.607247, 33.294784], [-86.607247, 33.476326], [-86.912935, 33.476326]]",United States,"Hoover, AL",city,0,2
0,['watching'],0,0,2020-01-05 16:45:04+00:00,1213863997323251712,"I started watching The Irishman last year and just now finished. Long as heck, great film.",225657723,Simp2011,"[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]",United States,"Montgomery, AL",city,0,1
0,0,0,['zoom call'],2020-05-01 05:50:00+00:00,1256098527127777282,Been on this zoom call for hours with my GirLSs 😍 I miss being on the yard with them,727638811,_Ms_incREDible,,,,,0,2
0,['clean'],0,0,2020-03-27 16:20:04+00:00,1243573513962827778,Ill Clean Det Plate😋🍽 https://t.co/d6owxOpM5w,2263106405,BDGPGABE33,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,0,0
0,0,0,['on tiktok'],2020-04-11 00:13:56+00:00,1248766195161092096,Y’all can also follow me on TikTok @kennediAleisia 😀,991102783720960000,kheardyou,"[[-93.938883, 32.332455], [-93.679985, 32.332455], [-93.679985, 32.589759], [-93.938883, 32.589759]]",United States,"Shreveport, LA",city,0,0
0,['watch'],0,0,2020-04-14 16:19:09+00:00,1250096264236146688,@wsteaks @laurnie234 Why do u watch except to get factual information.,976978768865710080,EskerHarrison4,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
0,['delivers'],0,0,2020-02-15 22:28:20+00:00,1228808289212915712,".@sydstrelow delivers an absolute cannon to complete the ole strike em' out, throw em' double play! 💪 https://t.co/3nKHCC4c8R",69117905,GopherSoftball,,,,,7,158
0,['watching'],0,0,2020-03-01 12:46:55+00:00,1234097788260057089,"@thomasmac4214 I don’t know either. But, it’s refreshing watching their effort every night. They never stop fighting.",290799926,jeffro_20,,,,,0,3
0,0,0,['on twitter'],2020-05-31 01:11:42+00:00,1266900126796320768,Finally something I can answer  on Twitter ........maybe https://t.co/Q7RYLh9H4I,240328239,Rickyeary,,,,,0,0
0,"['cleaning', 'clean']",0,0,2020-04-28 03:58:57+00:00,1254983415247581184,@andshewishes The spin brush was a surprise gift but I definitely love it and I love cleaning my skin. And having a clean fresh face.,224686897,Salute_Da_Swagg,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,0,0
0,"['cleaning', 'cleaning']",0,0,2020-04-18 21:00:33+00:00,1251616629617766400,Deep cleaning 🧹 today so when they go we ready. Been had my cleaning supplies before Covid-19 🤷🏽‍♂️… https://t.co/SUJYXd170y,480100864,MajorHairtraper,"[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]",United States,"Mobile, AL",city,0,7
0,"['watch', 'twitch', 'twitch']",0,0,2020-01-01 00:42:22+00:00,1212172174041210881,Now playing Mafia II - watch on twitch https://t.co/9wkPlcYUry  #Mafia #MafiaII  #livestream #live #Twitch #Mixer #Youtubelive,1075173421,Feinsanity,,,,,1,2
0,0,0,['on instagram'],2020-04-17 14:50:08+00:00,1251161025715429377,"JUST 10 MINUTES before I go live on Instagram with @JParsonsGolf, click this link so you will be ready!… https://t.co/4eVJACAFou",218559401,DrBhrettMcCabe,,,,,0,0
['shopping'],['netflix'],0,['shopping online'],2020-04-16 14:22:26+00:00,1250791667533316096,"""Instead of increased time on Netflix or shopping online, (@KatelynKemm) traded in her mitt and bat for some boots… https://t.co/AtFA7SIPi1",69117905,GopherSoftball,,,,,2,69
0,['watch'],0,0,2020-03-31 16:04:24+00:00,1245019121022111746,"Tornado watch cancelled for chambers Elmore Montgomery, Tallapoosa, Lowndes, Butler, Crenshaw, and Wilcox counties",3131601137,RichThomasWX,,,,,1,7
0,['watched'],0,0,2020-05-21 16:01:20+00:00,1263500132202565635,How do you expect to be the top of your field when you are not looking to grow and learn? I have watched way too ma… https://t.co/dL5lEDp0Yw,218559401,DrBhrettMcCabe,,,,,5,24
0,0,0,['stay in'],2020-07-11 17:47:18+00:00,1282008577696321538,"Pisces men stay in their feelings I mean they’re always sad. Always escaping weather through drugs, alcohol, sleeping, etc",155415459,Graceism_,,,,,0,0
['mass'],['watch'],0,0,2020-04-05 14:19:46+00:00,1246804728715116544,"It is odd to watch Palm Sunday Mass at St. Peter's and there be just a few people in that gorgeous cathedral.
If yo… https://t.co/h5vqPRWcGv",186103099,DougRobersonAJC,,,,,1,17
['games'],['xbox'],0,0,2020-05-19 23:55:22+00:00,1262894650727243782,@Kmega4 If PS takes the same direction as Xbox and drops their games on PC that would be awesome imo. More people g… https://t.co/kf08HoqCnZ,165682247,shisnoelite,,,,,0,4
0,['wine'],0,0,2020-04-10 04:28:02+00:00,1248467753712775168,"@OvOWayne wine tonight, we going big tomorrow 😎",2241682250,JustinIGarcia,,,,,0,0
0,['watch'],0,0,2020-06-03 16:22:57+00:00,1268216612424949766,You got to watch a nigga that don’t want you to make nothing,2215322857,k_dontplay_,"[[-85.515405, 31.130472], [-85.334617, 31.130472], [-85.334617, 31.33397], [-85.515405, 31.33397]]",United States,"Dothan, AL",city,2,1
0,['netflix'],0,0,2020-07-07 06:28:49+00:00,1280388283252555776,What’s some good Netflix movies? 👀,2288968487,thatswaveyboy,,,,,0,0
0,['cooking'],0,0,2020-02-01 23:08:39+00:00,1223745005086564352,"🚬 don't breatheAir of Delhi,🍸water of YAMUNA,BAHUT KAAM &amp; MRS KAAM CM cooking FOR MYTHALI MEDIOCRE journalist, will… https://t.co/ndygd9FXvE",714134571080687616,ThinURbut,"[[-85.06093, 32.3454008], [-84.9918, 32.3454008], [-84.9918, 32.531343], [-85.06093, 32.531343]]",United States,"Phenix City, AL",city,0,0
0,['clean'],0,0,2020-06-18 13:44:46+00:00,1273612620914987008,“All the ways of a man are clean in his own eyes; but the Lord weigheth the spirits. Commit thy works unto the Lord… https://t.co/QITkNj5iMD,2466994254,gamechanger021,,,,,1,20
0,0,0,['stay in'],2020-07-09 12:55:32+00:00,1281210379515944960,I’m doing good trying to stay in touch with my own life 🤦🏽‍♀️😫 https://t.co/IXtqjvccrg,294597600,Laydee_Joyce,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
