text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,id_str,screen_name,retweet_count,favorite_count,coordinates,country,place_full_name,place,is_relevant,state
['conference'],0,0,0,2020-05-10 12:38:20+00:00,1259462775673434112,"Press Conference Day+Night is called""HEALTHY"" Life😜😎 only healthy RAHUL/Weak economist, KEJRIWAL/HEALTHY DELHI😜😎, b… https://t.co/J4MYqRNqeD",714134571080687616,ThinURbut,0,0,,,,,,Alabama
['rideshare'],0,0,0,2020-06-23 16:15:02+00:00,1275462378298019842,#Carpool #London -&gt; #Ingersoll rideshare #splitcosts https://t.co/95aYgo9KEi,87188071,carpoolworld,0,0,"[[-81.391247, 42.824496], [-81.106326, 42.824496], [-81.106326, 43.073185], [-81.391247, 43.073185]]",Canada,"London, Ontario",city,,Alabama
['bus'],0,0,0,2020-06-24 02:10:34+00:00,1275612247511969792,@ScoopPhillips @grahamcarr2 We know who the 10 head coach was but we also know who drove the Bus 😉,2847961981,UnoitsAUme,0,4,,,,,,Alabama
['parks'],0,0,0,2020-07-12 13:58:22+00:00,1282313352832745473,@StfuKiarrah Bruh babysitting and having a whole kid 2 different ball parks 😂😂 man my bd a babysitter and he got th… https://t.co/8pxB9IZjcZ,54303770,Honeyybadgerr,0,1,,,,,,Alabama
['office'],0,0,0,2020-01-24 10:34:19+00:00,1220656065777426434,@MaggieTrainor @MaddowBlog I've done Donald Trump need to be removed from office and get peach out and be moved fro… https://t.co/YVcS3bNF3C,1090340196665778176,EdeardsMark,0,0,"[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]",United States,"Montgomery, AL",city,,Alabama
['camps'],0,0,0,2020-06-18 12:51:54+00:00,1273599319967518725,@hughhewitt @DavidCornDC @ErikWemple Hummmm. Concentration Camps are ok with the man in the @WhiteHouse. This comes… https://t.co/4pNTcvFNUQ,1015008139270414336,celset2,0,6,,,,,,Alabama
['trip'],0,0,0,2020-03-03 03:04:24+00:00,1234675965965393921,"BREAKING: 2 cases of #COVID19 in GA. 2 individual in the same household, 1 came back from a trip in Italy. @wsbtv… https://t.co/VQpwbWbMN3",1043373343,brandonbryantTV,1,2,,,,,,Alabama
['church'],0,0,0,2020-06-30 19:54:23+00:00,1278054293891932160,@MikeGianella One of my coworkers plays church league softball with the uncle of a kid the Cubs drafted last year.… https://t.co/H2cUekQBhS,519747173,Crafty_Righty,0,1,"[[-88.157277, 30.778082], [-88.050084, 30.778082], [-88.050084, 30.859349], [-88.157277, 30.859349]]",United States,"Saraland, AL",city,,Alabama
['rideshare'],0,0,0,2020-06-27 14:00:02+00:00,1276877957080875011,#Carpool #Mumbai -&gt; #Nagpur rideshare 4 Seats offered https://t.co/o6mpeHoOcw,87188071,carpoolworld,0,0,"[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]",India,"Mumbai, India",city,,Alabama
['game'],['watching'],0,0,2020-02-03 13:18:52+00:00,1224321354746548224,when you was watching the game at the house did you sit or did you stand up? https://t.co/g1KXp7c4og,162611548,bodyleedavis,0,3,"[[-77.172219, 38.827378], [-77.031779, 38.827378], [-77.031779, 38.934311], [-77.172219, 38.934311]]",United States,"Arlington, VA",city,,Alabama
['church'],0,0,0,2020-02-10 15:22:25+00:00,1226889161443041281,Funny Joe. Last night I was sitting in class at my church and several of us at the same table got on the subject of… https://t.co/PG3rLON1MJ,3396384184,DannyBritton256,0,0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,,Alabama
['store'],0,['grocery store'],0,2020-05-20 23:29:57+00:00,1263250640932872194,Let me head to the grocery store I want some pasta 😍,265011091,obeyteejayy,0,2,"[[-89.7444626, 35.006217], [-89.640889, 35.006217], [-89.640889, 35.110826], [-89.7444626, 35.110826]]",United States,"Collierville, TN",city,,Alabama
['trip'],0,0,0,2020-06-22 00:00:42+00:00,1274854789675917312,"In 2006, I surprised Dad with a trip to Colorado Springs. We toured the USAFA falconry, and went to AF-Notre Dame,… https://t.co/8acf8GFyUa",14392960,nolanolegal,0,23,"[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]",United States,"New Orleans, LA",city,,Alabama
"['visit', 'barber']",0,0,0,2020-05-22 14:58:38+00:00,1263846737837506560,Finna go visit my barber,2781617502,_fresh_princeee,0,0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,,Alabama
['rideshare'],0,0,0,2020-06-16 13:15:02+00:00,1272880366311706625,#Carpool #Delhi -&gt; #Lucknow #Jankipuram rideshare https://t.co/XNpLFTDISG,87188071,carpoolworld,0,0,"[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]",India,"New Delhi, India",city,,Alabama
['delivery'],['delivery'],0,0,2020-06-24 10:10:11+00:00,1275732949217030151,"#Hiring Program Manager, Maps Delivery at Apple (Cupertino, CA)
https://t.co/UlZM7TbzWn #CupertinoJobs #CAJobs #Recruiting",1123467705280094208,tech_groups,0,0,"[[-124.482003, 32.528832], [-114.131212, 32.528832], [-114.131212, 42.009519], [-124.482003, 42.009519]]",United States,"California, USA",admin,,Alabama
['gaming'],0,0,0,2020-01-09 04:58:11+00:00,1215135655384272896,"If you’re into memes and gaming just found this guy, @YoloCat96. He got a pretty small channel but his videos, espe… https://t.co/Hq8hgPr1A7",1114700551546122240,Nomad135710,0,4,"[[-90.3205158, 38.5331934], [-90.175132, 38.5331934], [-90.175132, 38.774349], [-90.3205158, 38.774349]]",United States,"St Louis, MO",city,,Alabama
['trip'],0,0,0,2020-06-03 23:05:20+00:00,1268317874608910342,I guess i’ll be making a trip to Publix,4648919541,__shelbee,0,0,,,,,,Alabama
['beach'],0,0,0,2020-05-09 20:29:16+00:00,1259218903231856640,taniyah den took her fake mf asssss to PC 🤣 oh I’m riding to the beach tmrw period.,1126253370,zyonnicole,0,0,,,,,,Alabama
['practice'],0,0,0,2020-02-08 16:53:14+00:00,1226187242152087552,@suthaphong Litigation regarding medical practice in America is a problem. It is part of the reason our medical cos… https://t.co/TYeyC7rxJt,34300226,randybolden,0,0,,,,,,Alabama
['meeting'],0,0,0,2020-01-17 17:17:23+00:00,1218220785430618112,Nice lesson from Dr Saitz at the NIH #HEAL meeting re: patient receipt of opioids —— (a) careless medical-record ke… https://t.co/eSr11jX5Jq,464056843,StefanKertesz,21,43,,,,,,Alabama
0,0,['hang out'],0,2020-02-25 22:08:54+00:00,1232427277163560960,"This month I got to hang out with 2 gospel studs @tedricksinn  and @davidthew , then last wk another,… https://t.co/b23cXYUQTY",729099385305485312,WesLWalters,0,2,,,,,,Alabama
['tripping'],0,0,0,2020-03-21 14:19:37+00:00,1241368871514386432,My Dog be Tripping,52191416,officialkanine,0,0,,,,,,Alabama
0,0,['go to work'],0,2020-04-21 13:39:10+00:00,1252592719253385216,@mikebettes Two weeks ago Wednesday and have to fill up tomorrow.  I still go to work every day.,246571705,SuzyQ1745,0,0,,,,,,Alabama
['fly'],['watching'],0,0,2020-07-08 04:30:46+00:00,1280720960937701376,@deputygrocott Happy #FFBWednesday. Watching July fly by. Starting back to school August 3–full of equal parts anxi… https://t.co/wCqLrB9kXs,4004635655,theatre271,0,16,"[[-85.896673, 31.283873], [-85.777968, 31.283873], [-85.777968, 31.386312], [-85.896673, 31.386312]]",United States,"Enterprise, AL",city,,Alabama
"['practicing', 'vacation']",0,0,0,2020-01-05 12:58:53+00:00,1213807076490788864,Oh hey how’s the spa going...I’ll be back in town in a few weeks....😂🤗🙂 just practicing my I’m on vacation speech for this year.,132752636,IHustlePretty,0,0,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin,,Alabama
['service'],0,0,0,2020-06-04 15:29:06+00:00,1268565448649510913,@WendellPierce @drewbrees God bless you and your family. Your father’s service to his nation is a debt that can NEVER be repaid.,40908260,raysivley,0,0,"[[-87.095676, 34.507116], [-86.925426, 34.507116], [-86.925426, 34.654734], [-87.095676, 34.654734]]",United States,"Decatur, AL",city,,Alabama
['basketball'],0,0,0,2020-03-14 18:26:28+00:00,1238894281844285441,@1debbiemarshall is my hero. I don't say it enough. This was the last Saturday of Westwood Community Basketball. ja… https://t.co/qkk7zSh7CH,40249119,JWKinnaird,0,3,"[[-86.932677, 33.548012], [-86.86781, 33.548012], [-86.86781, 33.616824], [-86.932677, 33.616824]]",United States,"Forestdale, AL",city,,Alabama
['store'],0,0,0,2020-02-22 05:26:06+00:00,1231087748028813312,"Who got my money?

You can buy this things in lots of places.
From the Team Store to Amazon.

40% - Third Party sel… https://t.co/m0r1MZsYbu",388428549,kayakingsmith,0,0,,,,,,Alabama
['drink'],0,0,['drink'],2020-05-18 00:10:29+00:00,1262173676750999552,"Beware, Trump is now asking us to drink the kool aid.",928509778657202176,sylviamlowery,0,0,"[[-86.091603, 33.923633], [-86.004203, 33.923633], [-86.004203, 33.991393], [-86.091603, 33.991393]]",United States,"Rainbow City, AL",city,,Alabama
['drinking'],0,0,0,2020-04-05 20:32:53+00:00,1246898628611973122,@alibusseyy Mostly drinking and sleeping.,8253722,mayder,0,1,,,,,,Alabama
['game'],0,0,0,2020-01-06 01:34:42+00:00,1213997283483758592,@shea_bennett How about you don’t put a 6 ft 194 lb corner on a 6’6 265 pound tight end with the game on the line?,2881381176,J0hnnyBroadcast,0,0,,,,,,Alabama
['bar'],0,0,0,2020-02-19 12:09:47+00:00,1230102173696090112,"Democrats .. Liars Totally! Democrats / Liberals /Left  
Are "" Afraid "" of Our Attorney General William Bar .. The… https://t.co/poFNAhPt1h",888861065018310656,PerrinJule,0,1,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,,Alabama
['rideshare'],0,0,0,2020-07-03 17:15:02+00:00,1279101354959462407,#Carpool #Philadelphia -&gt; #NewYork rideshare https://t.co/Zwgt4vcte2,87188071,carpoolworld,0,1,"[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]",United States,"Philadelphia, PA",city,,Alabama
['basketball'],0,0,0,2020-02-22 17:39:45+00:00,1231272379663470593,@sportsiren @KimMulkey Congrats and it is the season of College Basketball and King Cake. Hard to argue that is it not the best.,236168898,bryancombscrnp,0,0,"[[-86.787976, 33.438729], [-86.691524, 33.438729], [-86.691524, 33.523633], [-86.787976, 33.523633]]",United States,"Mountain Brook, AL",city,,Alabama
['fly'],0,0,0,2020-05-28 13:22:40+00:00,1265996914027266048,@maxnesterak @hellonecole They need some to work? Fly me out. Lol....,21315493,TallTattedNFit,0,0,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,,Alabama
['game'],0,0,0,2020-01-05 20:25:40+00:00,1213919515383418880,"@MCrun2 Yeah for sure. I mean if he just loves the college game then good for him, do what you love. But if you tru… https://t.co/eQRTOuDkSI",1579523684,hockeynole,0,1,,,,,,Alabama
['store'],0,['grocery store'],0,2020-03-12 12:39:27+00:00,1238082176043925506,@WBRCnews None.  I can get better cookies at the grocery store any time I like.,22069316,River_Possum,0,0,,,,,,Alabama
['shops'],0,0,0,2020-04-22 00:21:46+00:00,1252754433731067904,constantly thinking about all the new piercings i’m gonna get when tattoo shops open up,811386654745313280,whitneybparrish,0,0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,,Alabama
['tripping'],0,0,0,2020-06-20 13:39:02+00:00,1274335954225037312,9 times outta 10  the person you tripping over 😭fw somebody else 💯,265011091,obeyteejayy,6,16,"[[-89.7444626, 35.006217], [-89.640889, 35.006217], [-89.640889, 35.110826], [-89.7444626, 35.110826]]",United States,"Collierville, TN",city,,Alabama
['game'],0,0,0,2020-05-10 02:26:22+00:00,1259308770196414465,I started letting my son play GTA this lol person ain't came off this game since I bought it today 🤣🤣🤣🤣🤣🤣,1064146346582728704,_Breski,0,0,,,,,,Alabama
['bar'],0,0,0,2020-05-01 02:13:10+00:00,1256043960352546816,@tony_bridges_el listen if he doesn't type fast enough and without using a mouse or even the space bar does it real… https://t.co/5eYHzRJOQF,51781119,JessicaHuseman,0,7,,,,,,Alabama
['service'],0,0,0,2020-05-01 02:31:19+00:00,1256048526456479751,I just gave 5 stars to Izhar at @AugustHomeInc for great service!,14229006,rickyisbell,0,0,,,,,,Alabama
0,0,['hang out'],0,2020-06-29 18:57:53+00:00,1277677687319003137,@husqvarna Come hang out,29422010,ThePeachNehi,0,1,,,,,,Alabama
['office'],['cleaning'],0,0,2020-04-08 20:13:01+00:00,1247980790409035782,@ChellyBellyMSU Not sure if you saw this one from a few months ago. 2019 is cleaning out his office and 2020 is mov… https://t.co/dXcv97twwG,2463184525,stormsurge267,0,0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,,Alabama
['uber'],0,0,0,2020-02-25 15:07:46+00:00,1232321293271420928,I’m so iffy about Uber or really anything that has my life in someone else hands 🙁,746792844367699968,205Zay,0,0,,,,,,Alabama
0,0,['go out'],0,2020-02-16 03:39:30+00:00,1228886595274780673,"@SDS Nobody cares about the dunk contest Nacy , go out and make some friends",1038067869370724352,defaultuserxyz,0,0,,,,,,Alabama
['rideshare'],0,0,0,2020-07-01 13:30:02+00:00,1278319956313038848,#Carpool #Puducherry -&gt; #Urapakkam rideshare #splitcosts #sharecoffee https://t.co/sDLvt84Oz1,87188071,carpoolworld,0,0,"[[79.599774, 11.774197], [79.843263, 11.774197], [79.843263, 12.033405], [79.599774, 12.033405]]",India,"Pondicherry, India",city,,Alabama
['theater'],0,0,0,2020-02-28 15:05:10+00:00,1233407801906618368,I’m going!!! Noname @ Center Stage Theater https://t.co/kVHQtRapm6 https://t.co/XlOzfTqYqi,3101645095,_NTiGer_,0,0,,,,,,Alabama
['park'],0,0,0,2020-06-06 12:38:20+00:00,1269247248765988864,What times are noise ordinances in effect in @CityofAuburnAL? Construction work in Asheton Lakes/Park with accompan… https://t.co/LbizqIxYhz,633315082,JoeMcAdory,0,0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,,Alabama
['game'],0,0,0,2020-05-05 20:14:23+00:00,1257765608969699330,"I've learned that my new favorite baseball team, the Seoul Doosan Bears, lost their first game 8-2 to the team with… https://t.co/338bBbm1Gn",141829948,chrisdadguy,0,0,,,,,,Alabama
['mall'],0,0,0,2020-05-31 09:41:46+00:00,1267028486352523264,"I’m so tired of mobile , the folks here, damn halftime😭 not having a mall to go to.",94215890,_astoldbytimiya,0,0,"[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]",United States,"Mobile, AL",city,,Alabama
['drink'],0,0,"['have a drink', 'drink']",2020-02-17 00:19:32+00:00,1229198657641160705,@MurrayRich850 Go have a drink while the others hold your place in line.,2775311220,dfsnole,0,2,,,,,,Alabama
['gym'],0,0,0,2020-01-03 00:17:02+00:00,1212890577265741824,"Was going to go to the gym, but ended up eating pie instead ...2020 is going great so far. 🙂🙂",267960940,HaleaEastridge,0,0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,,Alabama
['shopping'],0,0,0,2020-06-14 16:27:19+00:00,1272203978244308993,"Quick lunch date with this cutie patootie before our shopping date 😍

#bitner2020 #myforevershmoopy… https://t.co/HzsEVTeR1e",183720571,CoachJim1024,0,1,"[[-84.7035585, 34.0273996], [-84.6319069, 34.0273996], [-84.6319069, 34.0786271], [-84.7035585, 34.0786271]]",United States,"Acworth, GA",city,,Alabama
['meeting'],0,0,0,2020-01-28 00:12:41+00:00,1221949177221001216,Great job by our 5th graders showcasing their talent at our @MillCreek_PTA meeting tonight. #mcslearn @MCESMavericks https://t.co/7gcNVNijHl,877958664409292800,MsB_MCES,0,1,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,,Alabama
['church'],0,0,0,2020-01-20 20:46:08+00:00,1219360484710912000,"@BillRidgeway6 is a Church of God Missionary to the Navajo Indians in Utah, Arizona, Colorado and New Mexico. He ha… https://t.co/TJo0O4oepL",259503358,evangelistcg,0,0,,,,,,Alabama
['conferences'],0,0,0,2020-05-11 20:33:11+00:00,1259944666142777344,Every one of these pointless press conferences sounds like a halftime speech from a desperate coach to a team that is down by 40 points.,930395917,brock_child,0,3,,,,,,Alabama
['gym'],0,0,0,2020-04-29 13:17:10+00:00,1255486283436240896,@trinajjackson No don’t wait on no damn gym to open get ya ass up and go walking or some 🤬🤬,3382713971,Kekeray1958b,0,0,"[[-88.883476, 30.421602], [-88.8391089, 30.421602], [-88.8391089, 30.454398], [-88.883476, 30.454398]]",United States,"St Martin, MS",city,,Alabama
['game'],0,0,0,2020-03-22 06:36:51+00:00,1241614800024678403,Everyday is a dice game for me at this point,1090305077032701952,andre_jalen,0,0,"[[-85.747927, 32.386278], [-85.663058, 32.386278], [-85.663058, 32.460448], [-85.747927, 32.460448]]",United States,"Tuskegee, AL",city,,Alabama
['hotel'],0,0,0,2020-06-06 01:53:58+00:00,1269085089293623296,I just saw some niggas in my hotel walking to the elevator putting on bullet proof vests. Whew chillay,307976440,_ashnico,0,1,,,,,,Alabama
"['campus', 'campus']",0,0,0,2020-02-13 21:30:07+00:00,1228068861368569863,Something we love to do? Take a walk around campus + enjoy the beauty of our campus canopy. 🌳 Our facility + ground… https://t.co/00a60aberS,18685948,UofAlabama,11,36,,,,,,Alabama
['trip'],0,0,0,2020-01-31 19:33:39+00:00,1223328509747191809,Well our Vegas trip is officially booked #honeymoonmeplease,2798508005,KatwianTheKat,0,0,"[[-86.951217, 33.451056], [-86.903856, 33.451056], [-86.903856, 33.500963], [-86.951217, 33.500963]]",United States,"Fairfield, AL",city,,Alabama
['trained'],0,0,0,2020-05-01 23:31:21+00:00,1256365625804492806,@Nerdking256 @JosephDubyah Peanut gallery of people who have never trained for or competed in anything individually… https://t.co/UFMR8zHmKR,29422010,ThePeachNehi,0,1,,,,,,Alabama
['rideshare'],0,0,0,2020-06-27 08:00:02+00:00,1276787358105432065,#Carpool #Ahmedabad -&gt; #Gandhinagar rideshare 1 Seat offered #splitcosts #taketurns #sharecoffee #sharemusic… https://t.co/wlXHwQXVdW,87188071,carpoolworld,0,0,"[[72.4367386, 22.9232559], [72.7037246, 22.9232559], [72.7037246, 23.1046616], [72.4367386, 23.1046616]]",India,"Ahmadabad City, India",city,,Alabama
['beached'],0,0,0,2020-03-14 19:49:30+00:00,1238915175467663362,the fact i’m not a beached whale in florida right now is not ok,1000886709264019456,soimsam_,0,4,"[[-85.896673, 31.283873], [-85.777968, 31.283873], [-85.777968, 31.386312], [-85.896673, 31.386312]]",United States,"Enterprise, AL",city,,Alabama
['trained'],0,0,0,2020-06-17 13:42:23+00:00,1273249635499376643,@Tactical_review M-16 because I trained with it.,2455221483,profstan72,0,0,"[[-86.831239, 33.398161], [-86.6510773, 33.398161], [-86.6510773, 33.50444], [-86.831239, 33.50444]]",United States,"Vestavia Hills, AL",city,,Alabama
['visit'],0,0,0,2020-02-21 20:22:15+00:00,1230950882575032326,"@Mr_Cool_Ice_ @bertkreischer Agreed. You totally should. You can visit two different breweries, find a hidden speak… https://t.co/zUrHNNfvWt",544645110,Go2HuntsvilleAL,0,0,,,,,,Alabama
['store'],0,0,0,2020-06-15 22:37:09+00:00,1272659437929537543,"Man found dead in apparent suicide outside store in Shady Acres, police say - https://t.co/wiePDnKZx2 https://t.co/Dro5zsvqrs",1015008139270414336,celset2,0,0,,,,,,Alabama
['drinking'],0,0,0,2020-04-02 05:19:25+00:00,1245581581814644740,Are you lovers drinking?,17094725,AsaSoltan,4,105,,,,,,Alabama
['games'],['watch'],0,0,2020-03-03 19:59:44+00:00,1234931484596883459,I'm not sure what has happened to Fabinho in past games but it's not fun to watch.,186103099,DougRobersonAJC,0,8,,,,,,Alabama
"['basketball', 'game']",0,0,0,2020-02-15 16:08:11+00:00,1228712618791141376,In personal news: I will be attending the Alabama LSU basketball game. Please respect my wishes,52880431,Ryanwtking,0,5,"[[-86.912935, 33.294784], [-86.607247, 33.294784], [-86.607247, 33.476326], [-86.912935, 33.476326]]",United States,"Hoover, AL",city,,Alabama
['service'],0,0,0,2020-03-14 15:05:25+00:00,1238843685707616258,@FunnyMaine I think the Secret Service given the circumstances would have held him down if need be for the test to be administrated,40908260,raysivley,0,0,,,,,,Alabama
['park'],0,0,0,2020-01-01 07:57:33+00:00,1212281693434007554,Loving mY #girl. vetgordn19 at #disneyland @ Disneyland - Theme Park https://t.co/V0FSHwHp1C,898351,Lem_G,1,2,"[[-118.017789, 33.788913], [-117.684389, 33.788913], [-117.684389, 33.896813], [-118.017789, 33.896813]]",United States,"Anaheim, CA",city,,Alabama
['practice'],0,0,['social distancing'],2020-06-01 10:12:33+00:00,1267398623492550656,Just received the news we’ve been dreading. Y’all PLEASE continue to stay safe and practice social distancing. I kn… https://t.co/AenKnCD18U,1059285883248099328,__malayy,0,0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,,Alabama
['office'],0,0,0,2020-04-10 01:59:35+00:00,1248430395198033921,But fr fr please vote when the time comes. I’m praying that Trump isn’t in office.,2168152552,cros_berry,0,0,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,,Alabama
['bars'],0,0,0,2020-01-29 05:25:56+00:00,1222390397172883456,Ion know if imma make it 3 years...let these bars ease my pain,728488004873035776,NoahWiIson,0,0,"[[-85.896673, 31.283873], [-85.777968, 31.283873], [-85.777968, 31.386312], [-85.896673, 31.386312]]",United States,"Enterprise, AL",city,,Alabama
['barber'],0,0,0,2020-02-27 03:02:47+00:00,1232863620964474882,@moneymakingbee I pay 20. Why pay more for someone who doing the same thing another barber does for cheaper. I'll b… https://t.co/xVs0xGNoaO,2416239245,MoparTeddy96,0,1,,,,,,Alabama
['golf'],0,0,0,2020-03-11 13:54:05+00:00,1237738569436971009,Congratulations to the Pike’s golf team for its 2nd place finish yesterday at Glenwood. https://t.co/ND5iUlNo7F,1665971696,PikePatriots,0,9,,,,,,Alabama
['game'],0,0,0,2020-01-16 18:29:24+00:00,1217876520200310784,@theTLIV7 when houston comes to town i’m bringing a trash can w me to the game,2376384763,kkapper_,1,1,,,,,,Alabama
['conference'],0,0,0,2020-03-13 20:06:06+00:00,1238556965619539972,This Trump press conference is just a nightmare.  He just threw shade at ITALY.  WHAT IS THIS????  This is the begi… https://t.co/xpu1OYQdPQ,11261982,jbkrich,0,5,,,,,,Alabama
['rideshare'],0,0,0,2020-06-28 09:45:07+00:00,1277176192026554369,#Carpooling #Budapest -&gt; #Polgár rideshare https://t.co/m2UwXdRk5T,87188071,carpoolworld,0,0,"[[18.925169, 47.3494477], [19.3344868, 47.3494477], [19.3344868, 47.613013], [18.925169, 47.613013]]",Hungary,"Budapest, Hungary",city,,Alabama
['haircut'],0,0,0,2020-04-15 01:25:06+00:00,1250233658017013763,I got a haircut today! https://t.co/oPrjAvujCn,478867611,BrandonHerring0,5,27,"[[-86.653157, 33.579698], [-86.542568, 33.579698], [-86.542568, 33.680085], [-86.653157, 33.680085]]",United States,"Trussville, AL",city,,Alabama
['game'],0,0,0,2020-01-11 17:44:41+00:00,1216053328636977154,#Alabama is now 2-of-12 from 3-point range in the game. https://t.co/SpmT9oLsMM,719068742,_AlexByington,0,2,,,,,,Alabama
['basketball'],0,0,0,2020-02-05 03:40:48+00:00,1224900654566707200,"3 takeaways: #Alabama basketball drops third straight in SEC play in frustrating 69-68 home loss to Tennessee.
https://t.co/p4PZnE9xxm",719068742,_AlexByington,0,1,,,,,,Alabama
['games'],0,0,0,2020-03-10 15:44:45+00:00,1237404030713974789,Kinda like winning football games https://t.co/wvSK4fnhzN,805375106,TheRealTylor,0,0,"[[-83.728243, 32.495868], [-83.554155, 32.495868], [-83.554155, 32.669392], [-83.728243, 32.669392]]",United States,"Warner Robins, GA",city,,Alabama
['haircut'],0,0,0,2020-04-09 16:38:22+00:00,1248289161880182784,I’ve never wanted a haircut so bad before in my life as I do right now,417511179,__devvoo,0,1,,,,,,Alabama
"['trip', 'traveling', 'airport']",0,0,0,2020-01-08 00:59:29+00:00,1214713197195939842,"Let’s finish this trip off — traveling to Nashville, Tennessee from Seattle-Tacoma International Airport (Sea-Tac) https://t.co/ZXDSWb5OGr",40908260,raysivley,0,0,,,,,,Alabama
['games'],0,0,0,2020-04-06 19:41:34+00:00,1247248099107618818,Can’t wait for more games like this at Regions Field 😎 #opendoorchallenge #builtinbham https://t.co/PnzRyT2Gen,27964374,BhamBarons,1,6,"[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]",United States,"Birmingham, AL",city,,Alabama
['beach'],0,0,0,2020-04-17 15:26:01+00:00,1251170055812976646,@ricspencerrx I know I was trying to be laid on someone’s beach half naked 😭 https://t.co/vjI7teSkWk,237380806,ravennosymone_,0,1,,,,,,Alabama
['basketball'],0,0,0,2020-02-27 13:53:14+00:00,1233027312817442817,Who do you immediately associate with Providence basketball? https://t.co/nVNBXbsNcO,69032704,HoopsInAHurry,0,0,"[[-86.787976, 33.438729], [-86.691524, 33.438729], [-86.691524, 33.523633], [-86.787976, 33.523633]]",United States,"Mountain Brook, AL",city,,Alabama
['visit'],0,0,0,2020-02-29 14:01:23+00:00,1233754139668156416,@fillon_pierre @24hoursoflemans @FIAWEC It will also be my second visit to let Sarthe and my second time photograph… https://t.co/3Q8fv2rNEO,187752756,alleygroup,0,0,"[[-86.348441, 39.631677], [-85.937404, 39.631677], [-85.937404, 39.927448], [-86.348441, 39.927448]]",United States,"Indianapolis, IN",city,,Alabama
['beaches'],0,0,0,2020-04-28 16:01:57+00:00,1255165363085508608,"BREAKING: @GovernorKayIvey announces new 'Safer At Home' order allowing some businesses, beaches to reopen effectiv… https://t.co/VLvBmZsin4",1737781596,StephenQ3340,12,4,,,,,,Alabama
['travel'],0,0,0,2020-01-08 14:27:41+00:00,1214916589436444673,"What is one travel hack or experience that you have learned that has saved you a bunch of time in your journeys, br… https://t.co/n2OzJEKtQ2",218559401,DrBhrettMcCabe,0,9,,,,,,Alabama
['cafe'],0,0,0,2020-04-16 16:10:12+00:00,1250818785868754947,@define_bry Meet me at cozy cafe tomorrow night like last weekend 👀,1551654980,savaiyah,0,0,,,,,,Alabama
['games'],['watch'],0,0,2020-05-12 02:53:37+00:00,1260040404604461056,@jexyback @MarcFBR I was craving to watch this show and found Guy’s Grocery Games (triple G) &amp; supermarket steak out to be fun replacements.,544235695,Donjobo,0,0,,,,,,Alabama
['drinking'],0,0,0,2020-01-15 10:46:38+00:00,1217397675773046784,From last night. - Drinking a MegaMix by @MIAbeerco @ The Monte Mansion  — https://t.co/dnRbvvDTvy,707025591,mcw1970,0,0,"[[-87.095676, 34.507116], [-86.925426, 34.507116], [-86.925426, 34.654734], [-87.095676, 34.654734]]",United States,"Decatur, AL",city,,Alabama
